Title: Primitive mantle composition from McDonough & Sun (1995),

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O Mg#
9649.39 1606.42 16.808635 42.976249 -215967.595965 5.299680 21.864216 opx Na0.00Ca0.08Fe''0.16Mg1.69Fe'''0.01Ti0.00Al0.13Si1.93O6 55.7973 0.137959 3.16611 0.439437 0 5.46109 32.7694 2.19496 0.0337365 0 0 0
9356.70 1606.11 15.936804 40.745982 -204921.990362 5.027804 20.733101 opx Na0.00Ca0.08Fe''0.16Mg1.69Fe'''0.01Ti0.00Al0.12Si1.93O6 55.9029 0.125905 3.00934 0.425895 0 5.44859 32.8133 2.24286 0.0312227 0 0 0
9064.04 1605.81 15.020631 38.402126 -193286.268436 4.741682 19.543730 opx Na0.00Ca0.08Fe''0.16Mg1.69Fe'''0.01Ti0.00Al0.12Si1.93O6 56.0143 0.113939 2.84248 0.41136 0 5.43665 32.8571 2.29532 0.0288728 0 0 0
8771.39 1605.51 13.800650 35.284591 -177734.433820 4.358805 17.962255 opx Na0.00Ca0.08Fe''0.16Mg1.70Fe'''0.01Ti0.00Al0.11Si1.94O6 56.1022 0.106271 2.72072 0.402136 0 5.42644 32.9316 2.2838 0.0268009 0 0 0
8478.75 1605.21 12.321858 31.506950 -158830.469395 3.893469 16.045139 opx Na0.00Ca0.08Fe''0.16Mg1.70Fe'''0.01Ti0.00Al0.11Si1.94O6 56.1731 0.101501 2.63233 0.396783 0 5.41718 33.029 2.22515 0.0249298 0 0 0
8186.14 1604.91 10.777737 27.561248 -139049.262542 3.407106 14.040940 opx Na0.00Ca0.08Fe''0.16Mg1.70Fe'''0.01Ti0.00Al0.10Si1.94O6 56.2474 0.0965173 2.5384 0.39073 0 5.40785 33.1254 2.17056 0.0231585 0 0 0
7893.54 1604.60 9.168077 23.446925 -118386.251890 2.899599 11.949321 opx Na0.00Ca0.08Fe''0.16Mg1.71Fe'''0.01Ti0.00Al0.10Si1.94O6 56.3246 0.0913617 2.4396 0.384004 0 5.39846 33.2206 2.11983 0.0214854 0 0 0
7600.96 1604.30 7.486477 19.147845 -96756.768166 2.368881 9.761932 opx Na0.00Ca0.08Fe''0.16Mg1.71Fe'''0.01Ti0.00Al0.10Si1.95O6 56.4046 0.0860584 2.33634 0.376623 0 5.38878 33.3152 2.07248 0.0199021 0 0 0
7308.40 1604.00 5.731518 14.660346 -74140.272776 1.814451 7.476842 opx Na0.00Ca0.07Fe''0.16Mg1.72Fe'''0.01Ti0.00Al0.09Si1.95O6 56.4868 0.0806631 2.22954 0.368637 0 5.37875 33.409 2.02822 0.0184069 0 0 0
7015.85 1603.70 3.898733 9.973045 -50476.506549 1.234843 5.088149 opx Na0.00Ca0.07Fe''0.15Mg1.72Fe'''0.01Ti0.00Al0.09Si1.95O6 56.5707 0.0752261 2.12008 0.360099 0 5.36822 33.502 1.98666 0.0169959 0 0 0
6723.33 1603.40 1.982462 5.071507 -25689.379644 0.628215 2.588376 opx Na0.00Ca0.07Fe''0.15Mg1.73Fe'''0.01Ti0.00Al0.08Si1.95O6 56.6559 0.0697999 2.00888 0.351067 0 5.35701 33.5943 1.94737 0.0156649 0 0 0

biotite_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O
39887.50 1637.67 0.083793 0.226768 -947.145321 0.028812 0.109180 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1352 0 11.917 0 0 5.60831 25.118 0 0 11.0103 0 4.21116
39593.00 1637.36 0.080719 0.218458 -913.175886 0.027768 0.105173 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1345 0 11.9168 0 0 5.61169 25.1157 0 0 11.0101 0 4.2111
39298.60 1637.06 0.077498 0.209747 -877.473129 0.026673 0.100973 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1339 0 11.9167 0 0 5.61508 25.1134 0 0 11.01 0 4.21103
39004.20 1636.75 0.074183 0.200785 -840.659012 0.025545 0.096653 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1333 0 11.9165 0 0 5.61846 25.111 0 0 11.0098 0 4.21097
38709.80 1636.45 0.070705 0.191377 -801.918451 0.024359 0.092118 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1326 0 11.9163 0 0 5.62186 25.1087 0 0 11.0096 0 4.2109
38415.40 1636.15 0.067086 0.181590 -761.522217 0.023123 0.087402 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.132 0 11.9161 0 0 5.62527 25.1064 0 0 11.0095 0 4.21084
38121.10 1635.84 0.063356 0.171500 -719.789077 0.021848 0.082540 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1313 0 11.9159 0 0 5.62866 25.104 0 0 11.0093 0 4.21077
37826.80 1635.54 0.059435 0.160892 -675.811917 0.020506 0.077430 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1307 0 11.9158 0 0 5.63207 25.1017 0 0 11.0091 0 4.21071
37532.40 1635.23 0.055383 0.149927 -630.263674 0.019117 0.072149 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.13 0 11.9156 0 0 5.63547 25.0993 0 0 11.009 0 4.21064
37238.10 1634.93 0.051119 0.138391 -582.236570 0.017654 0.066593 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1294 0 11.9154 0 0 5.63889 25.097 0 0 11.0088 0 4.21058
36943.90 1634.62 0.046708 0.126455 -532.450258 0.016139 0.060846 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1287 0 11.9152 0 0 5.64229 25.0946 0 0 11.0086 0 4.21052
36649.60 1634.32 0.042059 0.113871 -479.849377 0.014539 0.054788 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1281 0 11.915 0 0 5.64572 25.0923 0 0 11.0084 0 4.21045
36355.30 1634.01 0.037237 0.100820 -425.196770 0.012878 0.048505 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1274 0 11.9148 0 0 5.64914 25.0899 0 0 11.0083 0 4.21039
36061.10 1633.71 0.032151 0.087053 -367.431230 0.011125 0.041879 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1268 0 11.9147 0 0 5.65258 25.0876 0 0 11.0081 0 4.21032
35766.90 1633.41 0.026823 0.072630 -306.802405 0.009286 0.034939 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1261 0 11.9145 0 0 5.65603 25.0852 0 0 11.0079 0 4.21025
35472.70 1633.10 0.021282 0.057627 -243.623692 0.007371 0.027720 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1255 0 11.9143 0 0 5.65946 25.0828 0 0 11.0078 0 4.21019
35178.50 1632.80 0.015409 0.041726 -176.539702 0.005339 0.020070 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1248 0 11.9141 0 0 5.66292 25.0804 0 0 11.0076 0 4.21012
34884.30 1632.49 0.009210 0.024942 -105.614498 0.003193 0.011996 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1242 0 11.9139 0 0 5.66639 25.0781 0 0 11.0074 0 4.21006
34590.20 1632.19 0.002644 0.007159 -30.338275 0.000917 0.003443 K(Fe''0.11Mg0.89)3AlSi3O10(OH)2 42.1235 0 11.9137 0 0 5.66988 25.0757 0 0 11.0072 0 4.20999

olivine_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O
39887.50 1637.67 54.393664 137.045528 -632036.949984 16.677599 68.572848 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8687 0 0 0 0 9.7446 49.3018 0.0848767 0 0 0 0
39593.00 1637.36 54.389945 137.048583 -632459.089559 16.679516 68.580108 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8685 0 0 0 0 9.74521 49.3003 0.0860516 0 0 0 0
39298.60 1637.06 54.386006 137.051491 -632877.838436 16.681377 68.587120 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8682 0 0 0 0 9.74581 49.2987 0.0872478 0 0 0 0
39004.20 1636.75 54.382022 137.053860 -633296.787389 16.683219 68.594021 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.868 0 0 0 0 9.74641 49.2972 0.088458 0 0 0 0
38709.80 1636.45 54.377814 137.056075 -633712.413832 16.685005 68.600670 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8677 0 0 0 0 9.74702 49.2956 0.0896907 0 0 0 0
38415.40 1636.15 54.373466 137.057937 -634126.437717 16.686753 68.607134 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8675 0 0 0 0 9.74762 49.294 0.0909423 0 0 0 0
38121.10 1635.84 54.369072 137.059245 -634540.464920 16.688481 68.613478 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8672 0 0 0 0 9.74821 49.2924 0.092208 0 0 0 0
37826.80 1635.54 54.364446 137.060384 -634951.083874 16.690150 68.619562 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8669 0 0 0 0 9.74881 49.2908 0.0934974 0 0 0 0
37532.40 1635.23 54.359764 137.060965 -635361.900128 16.691799 68.625525 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8667 0 0 0 0 9.74941 49.2891 0.0948026 0 0 0 0
37238.10 1634.93 54.354850 137.061366 -635769.129835 16.693388 68.631221 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8664 0 0 0 0 9.75001 49.2875 0.096132 0 0 0 0
36943.90 1634.62 54.349882 137.061197 -636176.268329 16.694954 68.636789 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8661 0 0 0 0 9.7506 49.2858 0.0974767 0 0 0 0
36649.60 1634.32 54.344673 137.060842 -636580.007550 16.696461 68.642088 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8658 0 0 0 0 9.7512 49.2841 0.0988473 0 0 0 0
36355.30 1634.01 54.339405 137.059912 -636983.730342 16.697944 68.647256 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8656 0 0 0 0 9.7518 49.2824 0.100235 0 0 0 0
36061.10 1633.71 54.333898 137.058785 -637383.767162 16.699366 68.652148 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8653 0 0 0 0 9.7524 49.2807 0.101648 0 0 0 0
35766.90 1633.41 54.328238 137.057268 -637781.981382 16.700745 68.656835 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.865 0 0 0 0 9.753 49.2789 0.103083 0 0 0 0
35472.70 1633.10 54.322517 137.055167 -638180.126195 16.702100 68.661386 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8647 0 0 0 0 9.7536 49.2772 0.104536 0 0 0 0
35178.50 1632.80 54.316704 137.053250 -638576.415537 16.703439 68.665851 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8644 0 0 0 0 9.75421 49.2754 0.106016 0 0 0 0
34884.30 1632.49 54.311764 137.053101 -638983.412545 16.705039 68.671351 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8641 0 0 0 0 9.75486 49.2735 0.107511 0 0 0 0
34590.20 1632.19 54.306619 137.052840 -639387.093804 16.706587 68.676618 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8638 0 0 0 0 9.75552 49.2717 0.109035 0 0 0 0
34296.10 1631.89 54.301203 137.051865 -639786.858655 16.708047 68.681500 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8635 0 0 0 0 9.7563 49.2697 0.110566 0 0 0 0
34001.90 1631.58 54.295545 137.049842 -640184.106476 16.709423 68.686001 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8631 0 0 0 0 9.75717 49.2676 0.112105 0 0 0 0
33707.80 1631.28 54.289530 137.047324 -640576.177886 16.710700 68.690074 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8628 0 0 0 0 9.75805 49.2655 0.113672 0 0 0 0
33413.80 1630.97 54.283322 137.043879 -640966.398856 16.711910 68.693836 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8624 0 0 0 0 9.75894 49.2634 0.115256 0 0 0 0
33119.70 1630.67 54.276719 137.039859 -641351.270166 16.713012 68.697131 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.862 0 0 0 0 9.75985 49.2612 0.116869 0 0 0 0
32825.60 1630.37 54.269797 137.035023 -641732.212922 16.714018 68.700002 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8617 0 0 0 0 9.76078 49.259 0.118507 0 0 0 0
32531.60 1630.06 54.262630 137.029129 -642110.659514 16.714942 68.702497 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8613 0 0 0 0 9.76172 49.2568 0.120164 0 0 0 0
32237.60 1629.76 54.255014 137.022512 -642482.901406 16.715739 68.704447 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8609 0 0 0 0 9.76269 49.2545 0.121851 0 0 0 0
31943.60 1629.45 54.247108 137.014732 -642852.227601 16.716441 68.705965 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8605 0 0 0 0 9.76367 49.2522 0.123558 0 0 0 0
31649.60 1629.15 54.238704 137.006105 -643214.742332 16.717000 68.706878 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8601 0 0 0 0 9.76468 49.2499 0.125296 0 0 0 0
31355.60 1628.85 54.229867 136.996374 -643571.898738 16.717428 68.707221 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8597 0 0 0 0 9.76571 49.2475 0.12706 0 0 0 0
31061.70 1628.54 54.220667 136.985282 -643925.051230 16.717737 68.707032 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8593 0 0 0 0 9.76676 49.2451 0.128845 0 0 0 0
30767.80 1628.24 54.210880 136.973119 -644270.270946 16.717875 68.706122 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8589 0 0 0 0 9.76785 49.2426 0.130663 0 0 0 0
30473.90 1627.93 54.200661 136.959428 -644610.773778 16.717874 68.704595 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8585 0 0 0 0 9.76896 49.2401 0.132503 0 0 0 0
30180.00 1627.63 54.189781 136.944478 -644942.414681 16.717679 68.702252 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.858 0 0 0 0 9.7701 49.2375 0.134377 0 0 0 0
29886.10 1627.33 54.178295 136.927981 -645266.502660 16.717298 68.699114 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8576 0 0 0 0 9.77127 49.2349 0.136279 0 0 0 0
29592.20 1627.02 54.166255 136.909647 -645584.337839 16.716739 68.695201 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8571 0 0 0 0 9.77249 49.2322 0.138204 0 0 0 0
29298.40 1626.72 54.153421 136.889707 -645891.482409 16.715944 68.690296 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8566 0 0 0 0 9.77373 49.2295 0.140165 0 0 0 0
29004.50 1626.41 54.139926 136.867666 -646191.175225 16.714938 68.684482 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8562 0 0 0 0 9.77503 49.2267 0.14215 0 0 0 0
28710.70 1626.11 54.125523 136.843725 -646478.724628 16.713660 68.677526 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8557 0 0 0 0 9.77636 49.2238 0.144172 0 0 0 0
28416.90 1625.81 54.110238 136.817539 -646755.268900 16.712110 68.669422 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8552 0 0 0 0 9.77775 49.2209 0.146225 0 0 0 0
28123.10 1625.50 54.094105 136.788764 -647021.831701 16.710288 68.660160 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8546 0 0 0 0 9.77919 49.2179 0.148303 0 0 0 0
27829.40 1625.20 54.076843 136.757530 -647273.490007 16.708126 68.649473 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8541 0 0 0 0 9.78068 49.2148 0.15042 0 0 0 0
27535.60 1624.90 54.058454 136.723433 -647511.185616 16.705615 68.637323 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8536 0 0 0 0 9.78223 49.2116 0.15257 0 0 0 0
27241.90 1624.59 54.038962 136.686092 -647735.551627 16.702752 68.623683 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.853 0 0 0 0 9.78386 49.2084 0.154747 0 0 0 0
26948.20 1624.29 54.018038 136.645529 -647941.340234 16.699454 68.608230 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8524 0 0 0 0 9.78555 49.2051 0.156965 0 0 0 0
26654.50 1623.99 53.995668 136.601283 -648129.002897 16.695706 68.590899 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8518 0 0 0 0 9.78732 49.2017 0.159218 0 0 0 0
26360.80 1623.68 53.971832 136.552876 -648298.893378 16.691493 68.571610 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8512 0 0 0 0 9.78918 49.1981 0.1615 0 0 0 0
26067.20 1623.38 53.946165 136.500223 -648445.037820 16.686717 68.549991 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8505 0 0 0 0 9.79114 49.1945 0.163825 0 0 0 0
25773.50 1623.08 53.918592 136.442723 -648567.400566 16.681349 68.525902 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8499 0 0 0 0 9.79319 49.1908 0.166187 0 0 0 0
25479.90 1622.77 53.889065 136.379812 -648665.677615 16.675361 68.499221 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8492 0 0 0 0 9.79537 49.1869 0.16858 0 0 0 0
25186.30 1622.47 53.857125 136.311180 -648733.011615 16.668629 68.469461 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8484 0 0 0 0 9.79766 49.1829 0.171019 0 0 0 0
24892.70 1622.17 53.822647 136.236086 -648768.452665 16.661104 68.436410 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8477 0 0 0 0 9.80009 49.1787 0.173498 0 0 0 0
24599.10 1621.86 53.785487 136.153733 -648770.747882 16.652731 68.399830 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8469 0 0 0 0 9.80269 49.1744 0.17601 0 0 0 0
24305.60 1621.56 53.745095 136.063565 -648731.619703 16.643354 68.359108 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8461 0 0 0 0 9.80545 49.1699 0.17857 0 0 0 0
24012.00 1621.25 53.701341 135.964417 -648650.910978 16.632917 68.313983 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8452 0 0 0 0 9.80841 49.1652 0.181166 0 0 0 0
23718.50 1620.95 53.653580 135.855479 -648518.985983 16.621233 68.263713 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8443 0 0 0 0 9.81158 49.1603 0.183813 0 0 0 0
23425.00 1620.65 53.601447 135.735406 -648331.976577 16.608178 68.207781 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8433 0 0 0 0 9.815 49.1552 0.186504 0 0 0 0
23131.50 1620.34 53.544529 135.602717 -648085.221313 16.593613 68.145599 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8423 0 0 0 0 9.8187 49.1497 0.189234 0 0 0 0
22838.00 1620.04 53.481881 135.455861 -647765.641600 16.577259 68.076052 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8412 0 0 0 0 9.82272 49.144 0.192018 0 0 0 0
22544.60 1619.74 53.412896 135.292853 -647365.959365 16.558914 67.998296 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8401 0 0 0 0 9.8271 49.138 0.194851 0 0 0 0
22251.10 1619.44 53.336601 135.111231 -646874.166649 16.538274 67.911081 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8388 0 0 0 0 9.83191 49.1315 0.197735 0 0 0 0
21957.70 1619.13 53.252113 134.908303 -646279.320557 16.515048 67.813203 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8375 0 0 0 0 9.83723 49.1246 0.200662 0 0 0 0
21664.30 1618.83 53.157738 134.680611 -645559.035286 16.488723 67.702580 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.836 0 0 0 0 9.84311 49.1172 0.203651 0 0 0 0
21370.90 1618.53 53.052005 134.423984 -644695.241604 16.458825 67.577259 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8344 0 0 0 0 9.84968 49.1092 0.206696 0 0 0 0
21077.50 1618.22 52.933099 134.133369 -643665.456641 16.424772 67.434834 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8326 0 0 0 0 9.85709 49.1005 0.209791 0 0 0 0
20784.20 1617.92 52.798187 133.802389 -642432.610578 16.385689 67.271745 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8307 0 0 0 0 9.86546 49.0909 0.212956 0 0 0 0
20490.80 1617.62 52.644204 133.422824 -640958.717871 16.340604 67.083981 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8285 0 0 0 0 9.87503 49.0803 0.216186 0 0 0 0
20197.50 1617.31 52.467472 132.984864 -639197.366936 16.288341 66.866719 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8261 0 0 0 0 9.88607 49.0684 0.219475 0 0 0 0
19904.20 1617.01 52.262278 132.474802 -637075.392533 16.227123 66.612685 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8232 0 0 0 0 9.89892 49.055 0.222847 0 0 0 0
19610.90 1616.71 52.021996 131.875329 -634509.397600 16.154850 66.313250 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.82 0 0 0 0 9.91405 49.0397 0.2263 0 0 0 0
19317.60 1616.40 51.909379 131.601144 -633571.406308 16.123022 66.179738 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8191 0 0 0 0 9.91639 49.0347 0.229776 0 0 0 0
19024.40 1616.10 51.926743 131.658931 -634288.412343 16.132362 66.215130 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8206 0 0 0 0 9.9064 49.0397 0.233285 0 0 0 0
18731.20 1615.80 51.946260 131.722243 -635034.005694 16.142402 66.253345 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8221 0 0 0 0 9.89608 49.045 0.236858 0 0 0 0
18437.90 1615.50 51.968145 131.791641 -635811.205656 16.153213 66.294671 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8237 0 0 0 0 9.88539 49.0505 0.240498 0 0 0 0
18144.70 1615.19 51.992708 131.867482 -636624.164100 16.164879 66.339444 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8253 0 0 0 0 9.87436 49.0562 0.244193 0 0 0 0
17851.60 1614.89 52.020024 131.950800 -637473.144627 16.177450 66.387886 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.827 0 0 0 0 9.86287 49.0622 0.247966 0 0 0 0
17558.40 1614.59 52.050493 132.042218 -638364.148983 16.191044 66.440471 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8288 0 0 0 0 9.85093 49.0685 0.25181 0 0 0 0
17265.20 1614.28 52.084519 132.142344 -639302.739822 16.205777 66.497666 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8306 0 0 0 0 9.83853 49.0751 0.255716 0 0 0 0
16972.10 1613.98 52.122288 132.252489 -640290.508281 16.221734 66.559832 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8326 0 0 0 0 9.82554 49.0822 0.259703 0 0 0 0
16679.00 1613.68 52.164314 132.373559 -641334.811240 16.239068 66.627591 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8346 0 0 0 0 9.81197 49.0896 0.263766 0 0 0 0
16385.90 1613.38 52.211073 132.506774 -642441.950336 16.257932 66.701566 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8368 0 0 0 0 9.79775 49.0976 0.267906 0 0 0 0
16092.80 1613.07 52.263175 132.653277 -643620.374491 16.278510 66.782500 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8391 0 0 0 0 9.78286 49.1059 0.272113 0 0 0 0
15799.70 1612.77 52.321091 132.815125 -644875.663549 16.300980 66.871136 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8415 0 0 0 0 9.76714 49.1149 0.276412 0 0 0 0
15506.70 1612.47 52.385581 132.993835 -646218.086661 16.325571 66.968409 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8441 0 0 0 0 9.75056 49.1246 0.280792 0 0 0 0
15213.70 1612.16 52.457532 133.191262 -647659.858316 16.352557 67.075423 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8468 0 0 0 0 9.73308 49.1348 0.285245 0 0 0 0
14920.70 1611.86 52.537767 133.410373 -649211.285423 16.382228 67.193390 (Ca0.00Mg0.90Fe''0.10Mn0.00Co0.00Ni0.00)2SiO4 40.8498 0 0 0 0 9.71449 49.1459 0.289796 0 0 0 0
