Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
1.601 	 25270 	 56.6209 	 0 	 1423.04 	 4297.39
1.601 	 24903 	 55.8116 	 0 	 1422.76 	 4295.85
1.601 	 24536.1 	 55.0021 	 0 	 1422.48 	 4294.29
1.601 	 24169.2 	 54.1924 	 0 	 1422.19 	 4292.73
1.601 	 23802.3 	 53.3824 	 0 	 1421.91 	 4291.15
1.601 	 23435.4 	 52.5721 	 0 	 1421.63 	 4289.57
1.601 	 23068.6 	 51.7616 	 0 	 1421.35 	 4287.97
1.601 	 22701.8 	 50.9509 	 0 	 1421.07 	 4286.36
1.601 	 22335 	 50.1399 	 0 	 1414.37 	 4284.73
1.601 	 21968.2 	 49.3286 	 0 	 1395.75 	 4283.1
1.601 	 21601.4 	 48.5171 	 0 	 1377.12 	 4281.45
1.601 	 21234.7 	 47.7053 	 0 	 1358.48 	 4279.8
1.601 	 20868 	 46.8933 	 0 	 1339.84 	 4278.12
1.601 	 20501.3 	 46.081 	 0 	 1321.19 	 4276.44
1.601 	 20134.6 	 45.2684 	 0 	 1302.53 	 4274.74
1.601 	 19767.9 	 44.4555 	 0 	 1283.87 	 4273.03
1.601 	 19401.3 	 43.6424 	 0 	 1265.2 	 4271.3
1.601 	 19034.6 	 42.829 	 0 	 1246.53 	 4269.56
1.601 	 18668 	 42.0153 	 0 	 1227.85 	 4267.8
1.601 	 18301.5 	 41.2013 	 0 	 1209.16 	 4266.02
1.601 	 17934.9 	 40.3871 	 0 	 1190.47 	 4264.24
1.601 	 17568.4 	 39.5725 	 0 	 1171.77 	 4262.43
1.601 	 17201.8 	 38.7577 	 0 	 1153.06 	 4260.61
1.601 	 16835.3 	 37.9425 	 0 	 1134.34 	 4258.77
1.601 	 16468.9 	 37.1271 	 0 	 1115.62 	 4256.91
1.601 	 16102.4 	 36.3113 	 0 	 1096.89 	 4255.03
1.601 	 15736 	 35.4952 	 0 	 1078.16 	 4253.13
1.601 	 15369.5 	 34.6789 	 0 	 1059.42 	 4251.21
1.601 	 15003.2 	 33.8622 	 0 	 1040.67 	 4249.28
1.601 	 14636.8 	 33.0451 	 0 	 1021.91 	 4247.32
1.601 	 14270.4 	 32.2278 	 0 	 1003.14 	 4245.34
1.601 	 13904.1 	 31.4101 	 0 	 984.372 	 4243.33
1.601 	 13537.8 	 30.5921 	 0 	 965.592 	 4241.3
1.601 	 13171.5 	 29.7737 	 0 	 946.804 	 4239.25
1.601 	 12805.2 	 28.955 	 0 	 928.008 	 4237.17
1.601 	 12439 	 28.1359 	 0 	 909.204 	 4235.06
1.601 	 12072.8 	 27.3165 	 0 	 890.392 	 4232.93
1.601 	 11706.6 	 26.4967 	 0 	 871.571 	 4230.77
1.601 	 11340.4 	 25.6766 	 0 	 852.742 	 4228.57
1.601 	 10974.2 	 24.8561 	 0 	 833.904 	 4226.34
1.601 	 10608.1 	 24.0351 	 0 	 815.057 	 4224.08
1.601 	 10242 	 23.2138 	 0 	 796.202 	 4221.79
1.601 	 9875.86 	 22.3921 	 0 	 777.337 	 4219.46
1.601 	 9509.79 	 21.57 	 0 	 758.463 	 4217.08
1.601 	 9143.74 	 20.7475 	 0 	 739.579 	 4214.67
1.601 	 8777.71 	 19.9245 	 0 	 720.686 	 4212.21
1.601 	 8411.7 	 19.1012 	 0 	 701.782 	 4209.71
1.601 	 8045.72 	 18.2773 	 0 	 682.869 	 4207.16
1.601 	 7679.76 	 17.4531 	 0 	 663.945 	 4204.55
1.601 	 7313.82 	 16.6283 	 0 	 645.01 	 4201.89
1.601 	 6947.91 	 15.8031 	 0 	 626.065 	 4199.17
1.601 	 6582.01 	 14.9774 	 0 	 607.108 	 4196.38
1.601 	 6216.14 	 14.1511 	 0 	 588.139 	 4193.53
1.601 	 5850.3 	 13.3244 	 0 	 569.159 	 4190.59
1.601 	 5484.48 	 12.4971 	 0 	 550.166 	 4187.58
1.601 	 5118.68 	 11.6693 	 0 	 531.16 	 4184.48
1.601 	 4752.9 	 10.8409 	 0 	 512.141 	 4181.27
1.601 	 4387.15 	 10.0118 	 0 	 493.109 	 4177.95
1.601 	 4021.42 	 9.1822 	 0 	 474.062 	 4174.51
1.601 	 3655.71 	 8.35191 	 0 	 455 	 4170.94
1.601 	 3290.03 	 7.52092 	 0 	 435.922 	 4167.2
1.601 	 2924.37 	 6.68922 	 0 	 416.828 	 4163.27
1.601 	 2558.74 	 5.85674 	 0 	 397.715 	 4159.13
1.601 	 2193.13 	 5.02344 	 0 	 378.584 	 4154.72
1.601 	 1827.54 	 4.18925 	 0 	 359.433 	 4149.99
1.601 	 1461.98 	 3.35408 	 0 	 340.259 	 4144.85
1.601 	 1096.45 	 2.51782 	 0 	 321.06 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
1.611 	 39963.2 	 88.8135 	 0 	 1433.67 	 4352.58
1.611 	 39595.5 	 88.0126 	 0 	 1433.39 	 4351.33
1.611 	 39227.8 	 87.2114 	 0 	 1433.11 	 4350.07
1.611 	 38860.2 	 86.4101 	 0 	 1432.83 	 4348.8
1.611 	 38492.6 	 85.6086 	 0 	 1432.55 	 4347.53
1.611 	 38124.9 	 84.8069 	 0 	 1432.27 	 4346.26
1.611 	 37757.3 	 84.005 	 0 	 1431.99 	 4344.98
1.611 	 37389.8 	 83.203 	 0 	 1431.71 	 4343.69
1.611 	 37022.2 	 82.4007 	 0 	 1431.43 	 4342.4
1.611 	 36654.6 	 81.5982 	 0 	 1431.15 	 4341.1
1.611 	 36287.1 	 80.7956 	 0 	 1430.87 	 4339.79
1.611 	 35919.6 	 79.9928 	 0 	 1430.59 	 4338.48
1.611 	 35552.1 	 79.1897 	 0 	 1430.31 	 4337.17
1.611 	 35184.6 	 78.3865 	 0 	 1430.02 	 4335.84
1.611 	 34817.2 	 77.5831 	 0 	 1429.74 	 4334.52
1.611 	 34449.7 	 76.7795 	 0 	 1429.46 	 4333.18
1.611 	 34082.3 	 75.9757 	 0 	 1429.18 	 4331.84
1.611 	 33714.9 	 75.1717 	 0 	 1428.9 	 4330.49
1.611 	 33347.6 	 74.3675 	 0 	 1428.62 	 4329.14
1.611 	 32980.2 	 73.563 	 0 	 1428.34 	 4327.77
1.611 	 32612.8 	 72.7584 	 0 	 1428.06 	 4326.41
1.611 	 32245.5 	 71.9536 	 0 	 1427.78 	 4325.03
1.611 	 31878.2 	 71.1486 	 0 	 1427.5 	 4323.65
1.611 	 31510.9 	 70.3433 	 0 	 1427.22 	 4322.26
1.611 	 31143.7 	 69.5379 	 0 	 1426.94 	 4320.86
1.611 	 30776.4 	 68.7322 	 0 	 1426.65 	 4319.46
1.611 	 30409.2 	 67.9263 	 0 	 1426.37 	 4318.04
1.611 	 30042 	 67.1203 	 0 	 1426.09 	 4316.62
1.611 	 29674.8 	 66.314 	 0 	 1425.81 	 4315.2
1.611 	 29307.6 	 65.5074 	 0 	 1425.53 	 4313.76
1.611 	 28940.4 	 64.7007 	 0 	 1425.25 	 4312.32
1.611 	 28573.3 	 63.8937 	 0 	 1424.97 	 4310.87
1.611 	 28206.2 	 63.0866 	 0 	 1424.69 	 4309.4
1.611 	 27839.1 	 62.2791 	 0 	 1424.41 	 4307.94
1.611 	 27472 	 61.4715 	 0 	 1424.12 	 4306.46
1.611 	 27105 	 60.6637 	 0 	 1423.84 	 4304.97
1.611 	 26737.9 	 59.8556 	 0 	 1423.56 	 4303.47
1.611 	 26370.9 	 59.0472 	 0 	 1423.28 	 4301.97
1.611 	 26003.9 	 58.2387 	 0 	 1423 	 4300.45
1.611 	 25636.9 	 57.4299 	 0 	 1422.72 	 4298.93
1.611 	 25270 	 56.6209 	 0 	 1422.44 	 4297.39
1.611 	 24903 	 55.8116 	 0 	 1422.16 	 4295.85
1.611 	 24536.1 	 55.0021 	 0 	 1421.87 	 4294.29
1.611 	 24169.2 	 54.1924 	 0 	 1421.59 	 4292.73
1.611 	 23802.3 	 53.3824 	 0 	 1421.31 	 4291.15
1.611 	 23435.4 	 52.5721 	 0 	 1421.03 	 4289.57
1.611 	 23068.6 	 51.7616 	 0 	 1420.75 	 4287.97
1.611 	 22701.8 	 50.9509 	 0 	 1420.47 	 4286.36
1.611 	 22335 	 50.1399 	 0 	 1410.09 	 4284.73
1.611 	 21968.2 	 49.3286 	 0 	 1391.53 	 4283.1
1.611 	 21601.4 	 48.5171 	 0 	 1372.97 	 4281.45
1.611 	 21234.7 	 47.7053 	 0 	 1354.41 	 4279.8
1.611 	 20868 	 46.8933 	 0 	 1335.83 	 4278.12
1.611 	 20501.3 	 46.081 	 0 	 1317.25 	 4276.44
1.611 	 20134.6 	 45.2684 	 0 	 1298.67 	 4274.74
1.611 	 19767.9 	 44.4555 	 0 	 1280.08 	 4273.03
1.611 	 19401.3 	 43.6424 	 0 	 1261.48 	 4271.3
1.611 	 19034.6 	 42.829 	 0 	 1242.88 	 4269.56
1.611 	 18668 	 42.0153 	 0 	 1224.27 	 4267.8
1.611 	 18301.5 	 41.2013 	 0 	 1205.65 	 4266.02
1.611 	 17934.9 	 40.3871 	 0 	 1187.03 	 4264.24
1.611 	 17568.4 	 39.5725 	 0 	 1168.4 	 4262.43
1.611 	 17201.8 	 38.7577 	 0 	 1149.76 	 4260.61
1.611 	 16835.3 	 37.9425 	 0 	 1131.11 	 4258.77
1.611 	 16468.9 	 37.1271 	 0 	 1112.46 	 4256.91
1.611 	 16102.4 	 36.3113 	 0 	 1093.81 	 4255.03
1.611 	 15736 	 35.4952 	 0 	 1075.14 	 4253.13
1.611 	 15369.5 	 34.6789 	 0 	 1056.47 	 4251.21
1.611 	 15003.2 	 33.8622 	 0 	 1037.79 	 4249.28
1.611 	 14636.8 	 33.0451 	 0 	 1019.1 	 4247.32
1.611 	 14270.4 	 32.2278 	 0 	 1000.41 	 4245.34
1.611 	 13904.1 	 31.4101 	 0 	 981.708 	 4243.33
1.611 	 13537.8 	 30.5921 	 0 	 962.999 	 4241.3
1.611 	 13171.5 	 29.7737 	 0 	 944.281 	 4239.25
1.611 	 12805.2 	 28.955 	 0 	 925.556 	 4237.17
1.611 	 12439 	 28.1359 	 0 	 906.823 	 4235.06
1.611 	 12072.8 	 27.3165 	 0 	 888.082 	 4232.93
1.611 	 11706.6 	 26.4967 	 0 	 869.332 	 4230.77
1.611 	 11340.4 	 25.6766 	 0 	 850.574 	 4228.57
1.611 	 10974.2 	 24.8561 	 0 	 831.807 	 4226.34
1.611 	 10608.1 	 24.0351 	 0 	 813.031 	 4224.08
1.611 	 10242 	 23.2138 	 0 	 794.247 	 4221.79
1.611 	 9875.86 	 22.3921 	 0 	 775.453 	 4219.46
1.611 	 9509.79 	 21.57 	 0 	 756.65 	 4217.08
1.611 	 9143.74 	 20.7475 	 0 	 737.837 	 4214.67
1.611 	 8777.71 	 19.9245 	 0 	 719.015 	 4212.21
1.611 	 8411.7 	 19.1012 	 0 	 700.183 	 4209.71
1.611 	 8045.72 	 18.2773 	 0 	 681.341 	 4207.16
1.611 	 7679.76 	 17.4531 	 0 	 662.488 	 4204.55
1.611 	 7313.82 	 16.6283 	 0 	 643.625 	 4201.89
1.611 	 6947.91 	 15.8031 	 0 	 624.751 	 4199.17
1.611 	 6582.01 	 14.9774 	 0 	 605.865 	 4196.38
1.611 	 6216.14 	 14.1511 	 0 	 586.968 	 4193.53
1.611 	 5850.3 	 13.3244 	 0 	 568.059 	 4190.59
1.611 	 5484.48 	 12.4971 	 0 	 549.138 	 4187.58
1.611 	 5118.68 	 11.6693 	 0 	 530.204 	 4184.48
1.611 	 4752.9 	 10.8409 	 0 	 511.257 	 4181.27
1.611 	 4387.15 	 10.0118 	 0 	 492.296 	 4177.95
1.611 	 4021.42 	 9.1822 	 0 	 473.321 	 4174.51
1.611 	 3655.71 	 8.35191 	 0 	 454.331 	 4170.94
1.611 	 3290.03 	 7.52092 	 0 	 435.325 	 4167.2
1.611 	 2924.37 	 6.68922 	 0 	 416.302 	 4163.27
1.611 	 2558.74 	 5.85674 	 0 	 397.262 	 4159.13
1.611 	 2193.13 	 5.02344 	 0 	 378.204 	 4154.72
1.611 	 1827.54 	 4.18925 	 0 	 359.124 	 4149.99
1.611 	 1461.98 	 3.35408 	 0 	 340.023 	 4144.85
1.611 	 1096.45 	 2.51782 	 0 	 320.896 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
1.621 	 39963.2 	 88.8135 	 0 	 1433.08 	 4352.58
1.621 	 39595.5 	 88.0126 	 0 	 1432.8 	 4351.33
1.621 	 39227.8 	 87.2114 	 0 	 1432.52 	 4350.07
1.621 	 38860.2 	 86.4101 	 0 	 1432.24 	 4348.8
1.621 	 38492.6 	 85.6086 	 0 	 1431.96 	 4347.53
1.621 	 38124.9 	 84.8069 	 0 	 1431.68 	 4346.26
1.621 	 37757.3 	 84.005 	 0 	 1431.4 	 4344.98
1.621 	 37389.8 	 83.203 	 0 	 1431.12 	 4343.69
1.621 	 37022.2 	 82.4007 	 0 	 1430.84 	 4342.4
1.621 	 36654.6 	 81.5982 	 0 	 1430.56 	 4341.1
1.621 	 36287.1 	 80.7956 	 0 	 1430.28 	 4339.79
1.621 	 35919.6 	 79.9928 	 0 	 1430 	 4338.48
1.621 	 35552.1 	 79.1897 	 0 	 1429.72 	 4337.17
1.621 	 35184.6 	 78.3865 	 0 	 1429.44 	 4335.84
1.621 	 34817.2 	 77.5831 	 0 	 1429.16 	 4334.52
1.621 	 34449.7 	 76.7795 	 0 	 1428.88 	 4333.18
1.621 	 34082.3 	 75.9757 	 0 	 1428.6 	 4331.84
1.621 	 33714.9 	 75.1717 	 0 	 1428.32 	 4330.49
1.621 	 33347.6 	 74.3675 	 0 	 1428.04 	 4329.14
1.621 	 32980.2 	 73.563 	 0 	 1427.75 	 4327.77
1.621 	 32612.8 	 72.7584 	 0 	 1427.47 	 4326.41
1.621 	 32245.5 	 71.9536 	 0 	 1427.19 	 4325.03
1.621 	 31878.2 	 71.1486 	 0 	 1426.91 	 4323.65
1.621 	 31510.9 	 70.3433 	 0 	 1426.63 	 4322.26
1.621 	 31143.7 	 69.5379 	 0 	 1426.35 	 4320.86
1.621 	 30776.4 	 68.7322 	 0 	 1426.07 	 4319.46
1.621 	 30409.2 	 67.9263 	 0 	 1425.79 	 4318.04
1.621 	 30042 	 67.1203 	 0 	 1425.51 	 4316.62
1.621 	 29674.8 	 66.314 	 0 	 1425.23 	 4315.2
1.621 	 29307.6 	 65.5074 	 0 	 1424.95 	 4313.76
1.621 	 28940.4 	 64.7007 	 0 	 1424.67 	 4312.32
1.621 	 28573.3 	 63.8937 	 0 	 1424.38 	 4310.87
1.621 	 28206.2 	 63.0866 	 0 	 1424.1 	 4309.4
1.621 	 27839.1 	 62.2791 	 0 	 1423.82 	 4307.94
1.621 	 27472 	 61.4715 	 0 	 1423.54 	 4306.46
1.621 	 27105 	 60.6637 	 0 	 1423.26 	 4304.97
1.621 	 26737.9 	 59.8556 	 0 	 1422.98 	 4303.47
1.621 	 26370.9 	 59.0472 	 0 	 1422.7 	 4301.97
1.621 	 26003.9 	 58.2387 	 0 	 1422.42 	 4300.45
1.621 	 25636.9 	 57.4299 	 0 	 1422.14 	 4298.93
1.621 	 25270 	 56.6209 	 0 	 1421.85 	 4297.39
1.621 	 24903 	 55.8116 	 0 	 1421.57 	 4295.85
1.621 	 24536.1 	 55.0021 	 0 	 1421.29 	 4294.29
1.621 	 24169.2 	 54.1924 	 0 	 1421.01 	 4292.73
1.621 	 23802.3 	 53.3824 	 0 	 1420.73 	 4291.15
1.621 	 23435.4 	 52.5721 	 0 	 1420.45 	 4289.57
1.621 	 23068.6 	 51.7616 	 0 	 1420.17 	 4287.97
1.621 	 22701.8 	 50.9509 	 0 	 1419.88 	 4286.36
1.621 	 22335 	 50.1399 	 0 	 1406.22 	 4284.73
1.621 	 21968.2 	 49.3286 	 0 	 1387.73 	 4283.1
1.621 	 21601.4 	 48.5171 	 0 	 1369.23 	 4281.45
1.621 	 21234.7 	 47.7053 	 0 	 1350.73 	 4279.8
1.621 	 20868 	 46.8933 	 0 	 1332.22 	 4278.12
1.621 	 20501.3 	 46.081 	 0 	 1313.7 	 4276.44
1.621 	 20134.6 	 45.2684 	 0 	 1295.18 	 4274.74
1.621 	 19767.9 	 44.4555 	 0 	 1276.66 	 4273.03
1.621 	 19401.3 	 43.6424 	 0 	 1258.12 	 4271.3
1.621 	 19034.6 	 42.829 	 0 	 1239.58 	 4269.56
1.621 	 18668 	 42.0153 	 0 	 1221.03 	 4267.8
1.621 	 18301.5 	 41.2013 	 0 	 1202.48 	 4266.02
1.621 	 17934.9 	 40.3871 	 0 	 1183.92 	 4264.24
1.621 	 17568.4 	 39.5725 	 0 	 1165.35 	 4262.43
1.621 	 17201.8 	 38.7577 	 0 	 1146.78 	 4260.61
1.621 	 16835.3 	 37.9425 	 0 	 1128.2 	 4258.77
1.621 	 16468.9 	 37.1271 	 0 	 1109.61 	 4256.91
1.621 	 16102.4 	 36.3113 	 0 	 1091.02 	 4255.03
1.621 	 15736 	 35.4952 	 0 	 1072.42 	 4253.13
1.621 	 15369.5 	 34.6789 	 0 	 1053.81 	 4251.21
1.621 	 15003.2 	 33.8622 	 0 	 1035.2 	 4249.28
1.621 	 14636.8 	 33.0451 	 0 	 1016.57 	 4247.32
1.621 	 14270.4 	 32.2278 	 0 	 997.944 	 4245.34
1.621 	 13904.1 	 31.4101 	 0 	 979.306 	 4243.33
1.621 	 13537.8 	 30.5921 	 0 	 960.66 	 4241.3
1.621 	 13171.5 	 29.7737 	 0 	 942.007 	 4239.25
1.621 	 12805.2 	 28.955 	 0 	 923.346 	 4237.17
1.621 	 12439 	 28.1359 	 0 	 904.677 	 4235.06
1.621 	 12072.8 	 27.3165 	 0 	 886 	 4232.93
1.621 	 11706.6 	 26.4967 	 0 	 867.314 	 4230.77
1.621 	 11340.4 	 25.6766 	 0 	 848.62 	 4228.57
1.621 	 10974.2 	 24.8561 	 0 	 829.917 	 4226.34
1.621 	 10608.1 	 24.0351 	 0 	 811.206 	 4224.08
1.621 	 10242 	 23.2138 	 0 	 792.485 	 4221.79
1.621 	 9875.86 	 22.3921 	 0 	 773.756 	 4219.46
1.621 	 9509.79 	 21.57 	 0 	 755.017 	 4217.08
1.621 	 9143.74 	 20.7475 	 0 	 736.269 	 4214.67
1.621 	 8777.71 	 19.9245 	 0 	 717.511 	 4212.21
1.621 	 8411.7 	 19.1012 	 0 	 698.744 	 4209.71
1.621 	 8045.72 	 18.2773 	 0 	 679.966 	 4207.16
1.621 	 7679.76 	 17.4531 	 0 	 661.178 	 4204.55
1.621 	 7313.82 	 16.6283 	 0 	 642.379 	 4201.89
1.621 	 6947.91 	 15.8031 	 0 	 623.569 	 4199.17
1.621 	 6582.01 	 14.9774 	 0 	 604.748 	 4196.38
1.621 	 6216.14 	 14.1511 	 0 	 585.916 	 4193.53
1.621 	 5850.3 	 13.3244 	 0 	 567.071 	 4190.59
1.621 	 5484.48 	 12.4971 	 0 	 548.215 	 4187.58
1.621 	 5118.68 	 11.6693 	 0 	 529.346 	 4184.48
1.621 	 4752.9 	 10.8409 	 0 	 510.463 	 4181.27
1.621 	 4387.15 	 10.0118 	 0 	 491.567 	 4177.95
1.621 	 4021.42 	 9.1822 	 0 	 472.657 	 4174.51
1.621 	 3655.71 	 8.35191 	 0 	 453.732 	 4170.94
1.621 	 3290.03 	 7.52092 	 0 	 434.791 	 4167.2
1.621 	 2924.37 	 6.68922 	 0 	 415.833 	 4163.27
1.621 	 2558.74 	 5.85674 	 0 	 396.858 	 4159.13
1.621 	 2193.13 	 5.02344 	 0 	 377.865 	 4154.72
1.621 	 1827.54 	 4.18925 	 0 	 358.851 	 4149.99
1.621 	 1461.98 	 3.35408 	 0 	 339.814 	 4144.85
1.621 	 1096.45 	 2.51782 	 0 	 320.753 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
1.631 	 39963.2 	 88.8135 	 0 	 1432.5 	 4352.58
1.631 	 39595.5 	 88.0126 	 0 	 1432.22 	 4351.33
1.631 	 39227.8 	 87.2114 	 0 	 1431.94 	 4350.07
1.631 	 38860.2 	 86.4101 	 0 	 1431.66 	 4348.8
1.631 	 38492.6 	 85.6086 	 0 	 1431.38 	 4347.53
1.631 	 38124.9 	 84.8069 	 0 	 1431.1 	 4346.26
1.631 	 37757.3 	 84.005 	 0 	 1430.82 	 4344.98
1.631 	 37389.8 	 83.203 	 0 	 1430.54 	 4343.69
1.631 	 37022.2 	 82.4007 	 0 	 1430.26 	 4342.4
1.631 	 36654.6 	 81.5982 	 0 	 1429.98 	 4341.1
1.631 	 36287.1 	 80.7956 	 0 	 1429.7 	 4339.79
1.631 	 35919.6 	 79.9928 	 0 	 1429.42 	 4338.48
1.631 	 35552.1 	 79.1897 	 0 	 1429.14 	 4337.17
1.631 	 35184.6 	 78.3865 	 0 	 1428.86 	 4335.84
1.631 	 34817.2 	 77.5831 	 0 	 1428.58 	 4334.52
1.631 	 34449.7 	 76.7795 	 0 	 1428.3 	 4333.18
1.631 	 34082.3 	 75.9757 	 0 	 1428.02 	 4331.84
1.631 	 33714.9 	 75.1717 	 0 	 1427.74 	 4330.49
1.631 	 33347.6 	 74.3675 	 0 	 1427.46 	 4329.14
1.631 	 32980.2 	 73.563 	 0 	 1427.18 	 4327.77
1.631 	 32612.8 	 72.7584 	 0 	 1426.9 	 4326.41
1.631 	 32245.5 	 71.9536 	 0 	 1426.62 	 4325.03
1.631 	 31878.2 	 71.1486 	 0 	 1426.33 	 4323.65
1.631 	 31510.9 	 70.3433 	 0 	 1426.05 	 4322.26
1.631 	 31143.7 	 69.5379 	 0 	 1425.77 	 4320.86
1.631 	 30776.4 	 68.7322 	 0 	 1425.49 	 4319.46
1.631 	 30409.2 	 67.9263 	 0 	 1425.21 	 4318.04
1.631 	 30042 	 67.1203 	 0 	 1424.93 	 4316.62
1.631 	 29674.8 	 66.314 	 0 	 1424.65 	 4315.2
1.631 	 29307.6 	 65.5074 	 0 	 1424.37 	 4313.76
1.631 	 28940.4 	 64.7007 	 0 	 1424.09 	 4312.32
1.631 	 28573.3 	 63.8937 	 0 	 1423.81 	 4310.87
1.631 	 28206.2 	 63.0866 	 0 	 1423.53 	 4309.4
1.631 	 27839.1 	 62.2791 	 0 	 1423.25 	 4307.94
1.631 	 27472 	 61.4715 	 0 	 1422.96 	 4306.46
1.631 	 27105 	 60.6637 	 0 	 1422.68 	 4304.97
1.631 	 26737.9 	 59.8556 	 0 	 1422.4 	 4303.47
1.631 	 26370.9 	 59.0472 	 0 	 1422.12 	 4301.97
1.631 	 26003.9 	 58.2387 	 0 	 1421.84 	 4300.45
1.631 	 25636.9 	 57.4299 	 0 	 1421.56 	 4298.93
1.631 	 25270 	 56.6209 	 0 	 1421.28 	 4297.39
1.631 	 24903 	 55.8116 	 0 	 1421 	 4295.85
1.631 	 24536.1 	 55.0021 	 0 	 1420.72 	 4294.29
1.631 	 24169.2 	 54.1924 	 0 	 1420.43 	 4292.73
1.631 	 23802.3 	 53.3824 	 0 	 1420.15 	 4291.15
1.631 	 23435.4 	 52.5721 	 0 	 1419.87 	 4289.57
1.631 	 23068.6 	 51.7616 	 0 	 1419.59 	 4287.97
1.631 	 22701.8 	 50.9509 	 0 	 1419.31 	 4286.36
1.631 	 22335 	 50.1399 	 0 	 1402.51 	 4284.73
1.631 	 21968.2 	 49.3286 	 0 	 1384.08 	 4283.1
1.631 	 21601.4 	 48.5171 	 0 	 1365.65 	 4281.45
1.631 	 21234.7 	 47.7053 	 0 	 1347.2 	 4279.8
1.631 	 20868 	 46.8933 	 0 	 1328.75 	 4278.12
1.631 	 20501.3 	 46.081 	 0 	 1310.3 	 4276.44
1.631 	 20134.6 	 45.2684 	 0 	 1291.84 	 4274.74
1.631 	 19767.9 	 44.4555 	 0 	 1273.37 	 4273.03
1.631 	 19401.3 	 43.6424 	 0 	 1254.9 	 4271.3
1.631 	 19034.6 	 42.829 	 0 	 1236.42 	 4269.56
1.631 	 18668 	 42.0153 	 0 	 1217.94 	 4267.8
1.631 	 18301.5 	 41.2013 	 0 	 1199.44 	 4266.02
1.631 	 17934.9 	 40.3871 	 0 	 1180.94 	 4264.24
1.631 	 17568.4 	 39.5725 	 0 	 1162.44 	 4262.43
1.631 	 17201.8 	 38.7577 	 0 	 1143.93 	 4260.61
1.631 	 16835.3 	 37.9425 	 0 	 1125.41 	 4258.77
1.631 	 16468.9 	 37.1271 	 0 	 1106.88 	 4256.91
1.631 	 16102.4 	 36.3113 	 0 	 1088.35 	 4255.03
1.631 	 15736 	 35.4952 	 0 	 1069.81 	 4253.13
1.631 	 15369.5 	 34.6789 	 0 	 1051.26 	 4251.21
1.631 	 15003.2 	 33.8622 	 0 	 1032.71 	 4249.28
1.631 	 14636.8 	 33.0451 	 0 	 1014.15 	 4247.32
1.631 	 14270.4 	 32.2278 	 0 	 995.579 	 4245.34
1.631 	 13904.1 	 31.4101 	 0 	 977.003 	 4243.33
1.631 	 13537.8 	 30.5921 	 0 	 958.419 	 4241.3
1.631 	 13171.5 	 29.7737 	 0 	 939.827 	 4239.25
1.631 	 12805.2 	 28.955 	 0 	 921.227 	 4237.17
1.631 	 12439 	 28.1359 	 0 	 902.619 	 4235.06
1.631 	 12072.8 	 27.3165 	 0 	 884.004 	 4232.93
1.631 	 11706.6 	 26.4967 	 0 	 865.38 	 4230.77
1.631 	 11340.4 	 25.6766 	 0 	 846.747 	 4228.57
1.631 	 10974.2 	 24.8561 	 0 	 828.106 	 4226.34
1.631 	 10608.1 	 24.0351 	 0 	 809.456 	 4224.08
1.631 	 10242 	 23.2138 	 0 	 790.797 	 4221.79
1.631 	 9875.86 	 22.3921 	 0 	 772.13 	 4219.46
1.631 	 9509.79 	 21.57 	 0 	 753.453 	 4217.08
1.631 	 9143.74 	 20.7475 	 0 	 734.766 	 4214.67
1.631 	 8777.71 	 19.9245 	 0 	 716.07 	 4212.21
1.631 	 8411.7 	 19.1012 	 0 	 697.364 	 4209.71
1.631 	 8045.72 	 18.2773 	 0 	 678.648 	 4207.16
1.631 	 7679.76 	 17.4531 	 0 	 659.922 	 4204.55
1.631 	 7313.82 	 16.6283 	 0 	 641.185 	 4201.89
1.631 	 6947.91 	 15.8031 	 0 	 622.437 	 4199.17
1.631 	 6582.01 	 14.9774 	 0 	 603.678 	 4196.38
1.631 	 6216.14 	 14.1511 	 0 	 584.908 	 4193.53
1.631 	 5850.3 	 13.3244 	 0 	 566.126 	 4190.59
1.631 	 5484.48 	 12.4971 	 0 	 547.331 	 4187.58
1.631 	 5118.68 	 11.6693 	 0 	 528.524 	 4184.48
1.631 	 4752.9 	 10.8409 	 0 	 509.704 	 4181.27
1.631 	 4387.15 	 10.0118 	 0 	 490.87 	 4177.95
1.631 	 4021.42 	 9.1822 	 0 	 472.022 	 4174.51
1.631 	 3655.71 	 8.35191 	 0 	 453.159 	 4170.94
1.631 	 3290.03 	 7.52092 	 0 	 434.28 	 4167.2
1.631 	 2924.37 	 6.68922 	 0 	 415.385 	 4163.27
1.631 	 2558.74 	 5.85674 	 0 	 396.473 	 4159.13
1.631 	 2193.13 	 5.02344 	 0 	 377.542 	 4154.72
1.631 	 1827.54 	 4.18925 	 0 	 358.59 	 4149.99
1.631 	 1461.98 	 3.35408 	 0 	 339.617 	 4144.85
1.631 	 1096.45 	 2.51782 	 0 	 320.618 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
